Row,City,City Name,Country,Checkin_Date,Source,Price,Air Price,# Days,Hotel Name,URL,url_flight,Final Price
36,GRU,São Paulo,Brasil,2026-08-07,booking,280,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-08-07&checkout=2026-08-09&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,880.0
51,GRU,São Paulo,Brasil,2026-08-21,booking,280,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-08-21&checkout=2026-08-23&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,880.0
34,GRU,São Paulo,Brasil,2026-08-28,booking,280,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-08-28&checkout=2026-08-30&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,880.0
35,GRU,São Paulo,Brasil,2026-08-14,booking,280,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-08-14&checkout=2026-08-16&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,880.0
49,GRU,São Paulo,Brasil,2026-07-31,booking,340,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-07-31&checkout=2026-08-02&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,940.0
76,GRU,São Paulo,Brasil,2026-06-19,booking,340,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-06-19&checkout=2026-06-21&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,940.0
90,GRU,São Paulo,Brasil,2026-06-26,booking,340,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-06-26&checkout=2026-06-28&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,940.0
74,GRU,São Paulo,Brasil,2026-06-12,booking,340,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-06-12&checkout=2026-06-14&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,940.0
68,GRU,São Paulo,Brasil,2026-06-03,booking,345,100,4,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-06-03&checkout=2026-06-07&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,945.0
84,GRU,São Paulo,Brasil,2026-05-08,booking,350,100,2,Casa com vista  Ilha Bela (8pax),https://www.booking.com/searchresults.pt-br.html?ss=Casa+com+vista+para+o+mar+em+Ilha+Bela%2C+Ilhabela&checkin=2026-05-08&checkout=2026-05-10&group_adults=2&no_rooms=1&group_children=&age=&selected_currency=BRL,https://www.google.com/travel/explore?tfs=CBwQAxopEgoyMDI2LTA1LTIyag0IAxIJL20vMDIycGZtcgwIBBIIL20vMDJqNzFAAUgBcAGCAQsI____________AZgBArIBAiAB&tfu=GioaKAoSCdvTMFBpeTPAEYDM2gdHYUPAEhIJiwWgAT5OOsARgMzaB7e6TMA&hl=pt&curr=BRL,950.0
